Date,Open,High,Low,Close,Adj Close,Volume
2016-01-04,93.94000244140625,93.94000244140625,93.94000244140625,93.94000244140625,81.85672760009766,0
2016-01-05,93.58000183105469,93.58000183105469,93.58000183105469,93.58000183105469,81.54301452636719,0
2016-01-06,94.87999725341797,94.87999725341797,94.87999725341797,94.87999725341797,82.6758041381836,0
2016-01-07,92.0199966430664,92.0199966430664,92.0199966430664,92.0199966430664,80.1836929321289,0
2016-01-08,90.95999908447266,90.95999908447266,90.95999908447266,90.95999908447266,79.26004028320312,0
2016-01-11,89.02999877929688,89.02999877929688,89.02999877929688,89.02999877929688,77.57827758789062,0
2016-01-12,85.16999816894531,85.16999816894531,85.16999816894531,85.16999816894531,74.21476745605469,0
2016-01-13,86.4800033569336,86.4800033569336,86.4800033569336,86.4800033569336,75.35626983642578,0
2016-01-14,85.41999816894531,85.41999816894531,85.41999816894531,85.41999816894531,74.4326171875,0
2016-01-15,84.51000213623047,84.51000213623047,84.51000213623047,84.51000213623047,73.63970947265625,0
2016-01-18,84.5999984741211,84.5999984741211,84.5999984741211,84.5999984741211,73.71809387207031,0
2016-01-19,84.91000366210938,84.91000366210938,84.91000366210938,84.91000366210938,73.98825073242188,0
2016-01-20,82.26000213623047,82.26000213623047,82.26000213623047,82.26000213623047,71.67909240722656,0
2016-01-21,82.3499984741211,83.80999755859375,82.3499984741211,83.80999755859375,73.02971649169922,10
2016-01-22,83.81999969482422,83.81999969482422,83.81999969482422,83.81999969482422,73.0384521484375,0
2016-01-25,83.41999816894531,83.41999816894531,83.41999816894531,83.41999816894531,72.68988037109375,0
2016-01-26,83.04000091552734,83.04000091552734,83.04000091552734,83.04000091552734,72.35877990722656,0
2016-01-27,83.05999755859375,83.05999755859375,83.05999755859375,83.05999755859375,72.37620544433594,0
2016-01-28,82.29000091552734,82.29000091552734,82.29000091552734,82.29000091552734,71.7052230834961,0
2016-01-29,80.08000183105469,80.08000183105469,80.08000183105469,80.08000183105469,69.77949523925781,0
2016-02-01,81.62999725341797,81.62999725341797,81.62999725341797,81.62999725341797,71.13011169433594,0
2016-02-02,80.31999969482422,80.31999969482422,80.31999969482422,80.31999969482422,69.98863220214844,0
2016-02-03,80.04000091552734,80.04000091552734,80.04000091552734,80.04000091552734,69.7446517944336,0
2016-02-04,79.26000213623047,79.26000213623047,79.26000213623047,79.26000213623047,69.0649642944336,0
2016-02-05,74.5999984741211,74.5999984741211,74.5999984741211,74.5999984741211,65.0043716430664,0
2016-02-08,75.73999786376953,75.73999786376953,75.73999786376953,75.73999786376953,65.99774169921875,0
2016-02-09,73.41000366210938,73.41000366210938,73.41000366210938,73.41000366210938,63.96743392944336,0
2016-02-10,74.41000366210938,74.41000366210938,74.41000366210938,74.41000366210938,64.83882141113281,0
2016-02-11,74.7699966430664,74.7699966430664,74.7699966430664,74.7699966430664,65.1524887084961,0
2016-02-12,74.05999755859375,74.05999755859375,74.05999755859375,74.05999755859375,64.53384399414062,0
2016-02-15,75.69999694824219,75.69999694824219,75.69999694824219,75.69999694824219,65.96287536621094,0
2016-02-16,76.79000091552734,76.79000091552734,76.79000091552734,76.79000091552734,66.91268157958984,0
2016-02-17,75.63999938964844,75.63999938964844,75.63999938964844,75.63999938964844,65.91059875488281,0
2016-02-18,75.63999938964844,75.63999938964844,75.63999938964844,75.63999938964844,66.20821380615234,0
2016-02-19,77.5199966430664,77.5199966430664,77.5199966430664,77.5199966430664,67.8537826538086,0
2016-02-22,77.87000274658203,77.87000274658203,77.87000274658203,77.87000274658203,68.1601333618164,0
2016-02-23,78.33000183105469,78.33000183105469,78.33000183105469,78.33000183105469,68.56278991699219,0
2016-02-24,78.62999725341797,78.62999725341797,78.62999725341797,78.62999725341797,68.82536315917969,0
2016-02-25,78.11000061035156,78.11000061035156,78.11000061035156,78.11000061035156,68.3702392578125,0
2016-02-26,78.58999633789062,78.58999633789062,78.58999633789062,78.58999633789062,68.79039001464844,0
2016-02-29,78.80000305175781,78.80000305175781,78.80000305175781,78.80000305175781,68.97418212890625,0
2016-03-01,79.12000274658203,79.12000274658203,79.12000274658203,79.12000274658203,69.2542953491211,0
2016-03-02,80.0999984741211,80.0999984741211,80.0999984741211,80.0999984741211,70.1120834350586,0
2016-03-03,79.95999908447266,79.95999908447266,79.95999908447266,79.95999908447266,69.98953247070312,0
2016-03-04,79.8499984741211,79.8499984741211,79.8499984741211,79.8499984741211,69.89325714111328,0
2016-03-07,79.2699966430664,79.2699966430664,79.2699966430664,79.2699966430664,69.38558959960938,0
2016-03-08,78.91000366210938,78.91000366210938,78.91000366210938,78.91000366210938,69.0704574584961,0
2016-03-09,79.55000305175781,79.55000305175781,79.55000305175781,79.55000305175781,69.63066864013672,0
2016-03-10,79.1500015258789,79.1500015258789,79.1500015258789,79.1500015258789,69.28056335449219,0
2016-03-11,77.05000305175781,77.05000305175781,77.05000305175781,77.05000305175781,67.44239807128906,0
2016-03-14,78.87999725341797,78.87999725341797,78.87999725341797,78.87999725341797,69.0442123413086,0
2016-03-15,78.37999725341797,78.37999725341797,78.37999725341797,78.37999725341797,68.60655975341797,0
2016-03-16,77.16000366210938,77.16000366210938,77.16000366210938,77.16000366210938,67.53865814208984,0
